study_id,title,quality_flags,missing_field_count,resource_count,resource_quality_flags
oa_W2782150958,Boosting Voice Equity at Workplace: An Implication of Tertiary Education on Mature Women Work Performance in Rwanda,,0,1,
oa_W4411247446,Assessing chemistry teachers’ entrepreneurial competencies for developing small chemical-based businesses in Rwanda,,0,1,
oa_W4401406727,Examining the utilization of web-based discussion tools in teaching organic chemistry: A dataset collected from secondary schools of Gasabo and Kamonyi districts in Rwanda,,0,1,
oa_W3201158155,Variability of study skills in higher education: The case of Rwanda undergraduate students at National Police College,,0,1,
oa_W2792913087,Exploring Rwanda's Continuing Education Capacity for Information Communications Technology (ICT) Skills,,0,1,
oa_W615503922,Revolutionizing Education through Information Communication Technology: Progress and Challenges in Rwanda,,0,1,
oa_W4210809016,The influence of the motivation theory on women startup enterprises in Kigali,,0,1,
oa_W806014269,Continuous Professional Development in Rwanda: The Experience of Midwives who Participated in the Advanced Life Support in Obstetrics (ALSO) Educational Program,,0,1,
oa_W2263495776,Safe motherhood studies -- results from Rwanda. Competency of skilled birth attendants; the enabling environment for skilled attendance at delivery; in-hospital delays in obstetric care (documenting the third delay).,missing_url,1,0,
oa_W4381386857,Implementation and Evaluation of the WHO Basic Emergency Care Course in Rwanda,,0,1,
oa_W2565603314,"Outcome of Obstructed Labor in North-west Rwanda, Unmatched Case-control Study",,0,1,
oa_W4408666139,Assessing the Impact of Decentralization Policy on Governance Functions in Rwanda: A Comprehensive Review,,0,1,
oa_W842392541,"English proficiency for economic self-reliance for immigrants in Portland, Maine",missing_url,1,0,
oa_W2127741069,"Language policy, multilingual education, and power in Rwanda",,0,1,
oa_W2789521470,Improving Home Economics Education: A Review of Factors Militating Inclusion of Home Economics Studies in Kenyan Secondary Schools,,0,0,
oa_W4404158840,Experiences and challenges of the integrated development model on job creation,,0,1,
oa_W4406021919,Experiences and Challenges of the Integrated Development Model on Job Creation in Rwanda’s Gasabo District,,0,1,
oa_W4287521496,Soft Factors in Global ICT Sector Development: Studies with Bangladeshi and Rwandan ICT Workers,,0,1,
oa_W2424293007,Exploring the potential for language supportive learning in English medium instruction: a Rwandan case study,,0,1,
oa_W4229026665,"Training for Primary Care Providers: Case Study From Rwandan Cervical Cancer Educate, Screen, and Treat (EST) Program",,0,1,
oa_W3104050750,Group Antenatal Care in Rwanda: Examining Successes and Challenges in Implementation,,0,1,
oa_W7131891864,Impact Evaluation of Vocational Training Programmes on Rural Women Entrepreneurs in Rwanda: A Policy Analysis Approach,,0,1,
oa_W2765851672,"Pathways to increased coverage: an analysis of time trends in contraceptive need and use among adolescents and young women in Kenya, Rwanda, Tanzania, and Uganda",,0,1,
oa_W2154800726,"Help-seeking behaviours, barriers to care and self-efficacy for seeking mental health care: a population-based study in Rwanda",,0,1,
oa_W7131817697,Impact Evaluation of Vocational Training Programmes on Rural Women Entrepreneurs in Rwanda: A Policy Analysis Approach,,0,1,
oa_W2107639622,A typology of farm households for the Umutara Province in Rwanda,,0,1,
oa_W2120893893,"Women are considerably more exposed to intimate partner violence than men in Rwanda: results from a population-based, cross-sectional study",,0,1,
oa_W3014992787,"‘They are a shame to the community … ’ stigma, school attendance, solitude and resilience among pregnant teenagers and teenage mothers in Mahama refugee camp, Rwanda",,0,1,
oa_W4238287260,"The 14th Bethune Round Table Conference on International Surgery1. Sustainable partnerships and local capacity building: Ukraine–Canada experience.2. COSECSA, achievements and challenges in improving global surgery.3. The VCU international trauma system development program in Central and South America.4. Establishing a contextually appropriate laparoscopic program in resource restricted environments: experience in Botswana.5. Collaborative care to reduce maternal deaths from postpartum hemorrhage.6. Building a sustainable collaboration and an interprofessional team in pediatric surgical care: an interim report.7. Women in surgery: factors hindering women from being surgeons in Zimbabwe.8. Inadequate Hepatitis B vaccination among surgeons practising in Ethiopia — Are we playing with fire? A cross-sectional study.9. Global met need for emergency obstetric care: a meta-analysis.10. Improving service-based obstetric care to reduce maternal mortalities.11. Emergency and Essential Surgical Care capacity-building through skills training: evidence from Meghalaya, India.12. Evaluation of the trauma quality indicators using trauma registry in low resource settings.13. Evaluation of prehospital care: Does Bolivia need a trauma first responders course?14. Timing of surgery and functional outcomes in patients presenting with ankle fractures to a teaching hospital in a developing country.15. A 1-year review of surgical complications of diabetes in Soroti Regional Referral Hospital, Uganda.16. Effect of surgical safety checklist implementation on culture of patient safety in Rwanda.17. Reducing critical incidents in neonatal anesthesia in a low resource setting.18. Ultrasound guided regional anesthesia — a multicentre feasibility trial for use in low resource settings.19. Understanding the burden of surgical congenital anomalies in Kenya: a mixed-methods approach.20. Pediatric surgery outcomes in low- and middle-income African countries: a scoping review of the recent literature.21. Providing more than health care: the dynamics of humanitarian surgery efforts on the local microeconomy.22. Low-fidelity simulation to teach anaesthetists’ non-technical skills (ANTS) in Rwanda.23. Pulse oximeter distribution, a journey to anesthesia safety in the developing world: case of Rwanda.24. Evidence based best practice in medical disaster response?25. Measuring and comparing the cost-effectiveness of surgical care delivery in low-resource settings: cleft lip and palate as a model.26. Prospective data collection at a district hospital in Rwanda.27. Evidence based surgery in low resource settings: the missed opportunity in graduate dissertations at Makerere University.P1. Anesthetic audit of WHO surgical safety checklist implementation in a rural community to reduce maternal and child mortality.P2. Epidemiology, management and outcome of malignancies surgically treated at a rural referral hospital in Butare, Rwanda.P3. Importance and impact of surgical camp — ECSA 2013 Swaziland experience.P4. Disease burden of intimate partner violence in Rwanda and US trauma centres: identifying surgical need using DALYs.P5. Improved pediatric surgical service outcome in resource limited practice — strategies and challenges.P6. Overcrowding of accident and emergency units: Is it a growing concern in Nigeria?P7. Building local capacity for improved surgical safety in a resource poor setting.P8. Tertiary Trauma Survey: How much are we missing in the evaluation of our patients?P9. Development of an enterostoma care team at the University of Ilorin Teaching Hospital, Ilorin, Nigeria.P10. Assessing knowledge dissemination from the annual Bethune Round Table on International Surgery Conference.P11. Photovoice: engaging youth in rural Uganda in articulating health priorities through participatory section research.P12. Burn care in Nepal: a retrospective review.P13. Burn care checklist in Nepal: a pilot study.P14. Pediatric surgical care in conflict zones: the Médecins Sans Frontières experience in 2012.P15. Gluteal fibrosis: a case series in eastern Uganda. Could our malarial treatment be causing long-term disability?P16. The bacterial pathogens and possible sources contributing to infection and mortality in the Burn Care Unit, Georgetown Public Hospital Corporation, Guyana.P17. Standardizing goals and objectives for resident electives in international surgery.P18. Dr. Lucille Teasdale-Corti: a legacy of empowerment.P19. Outcomes of patients that underwent laparotomy at a large referral hospital in Rwanda over a one-year period.P20. The Haiti Breast Cancer Initiative: preliminary epidemiological data.P21. User fees and essential surgical services in Tan-zania: theory, practice and impact.",,0,1,
oa_W3176756525,Adoption of small-scale irrigation technologies and its impact on land productivity: Evidence from Rwanda,,0,1,
oa_W4311764815,Magnitude and determinants of food insecurity among pregnant women in Rwanda during the COVID-19 pandemic,,0,1,
oa_W4405680204,"Farmers’ knowledge, attitude, and motivation for adoption of climate-smart agroforestry in two contrasting agroecosystems of Rwanda",,0,1,
oa_W4401327243,Gender preferences for multiple attributes of soil and water conservation in Northern Rwanda,,0,1,
oa_W4411110918,Contextual drivers of climate-smart agroforestry adoption in Bugesera and Rulindo agroecosystems of Rwanda,,0,1,
oa_W4321352217,Heterogeneous impacts of home-gardening on household food and nutrition security in Rwanda,,0,1,
oa_W1865254523,Correlates of intimate partner violence against women during a time of rapid social transition in Rwanda: analysis of the 2005 and 2010 demographic and health surveys,,0,1,
oa_W2134203589,"The effect of performance-based financing on illness, care-seeking and treatment among children: an impact evaluation in Rwanda",,0,1,
oa_W2918254926,Risk factors for stunting among children under five years: a cross-sectional population-based study in Rwanda using the 2015 Demographic and Health Survey,,0,1,
oa_W4381853205,Gender roles and masculinities in leveraging milk for household nutrition: Evidence from two districts in Rwanda,,0,1,
oa_W2079352044,"Associations between maternal experiences of intimate partner violence and child nutrition and mortality: findings from Demographic and Health Surveys in Egypt, Honduras, Kenya, Malawi and Rwanda",,0,0,
oa_W2517361848,Key determinants of malnutrition of children under five years of age in Rwanda: Simultaneous measurement of three anthropometric indices,,0,1,
oa_W2769945036,Spatial Distribution of Determinants of Malnutrition of Children under Five Years in Rwanda: SimultaneousMeasurement of Three Anthropometric Indices,,0,0,
oa_W4324145804,Socio-demographic and environmental determinants of under-5 stunting in Rwanda: Evidence from a multisectoral study,,0,1,
oa_W4286457107,Effectiveness of Integrated Maternal Nutrition Intervention Package on Birth Weight in Rwanda,,0,1,
oa_W3032027168,"Maternal genitourinary infections and poor nutritional status increase risk of preterm birth in Gasabo District, Rwanda: a prospective, longitudinal, cohort study",,0,1,
oa_W4361270105,Understanding factors associated with rural‐urban disparities of stunting among under‐five children in Rwanda: A decomposition analysis approach,,0,1,
oa_W4310891083,Risk Factors Of Stunting Among Children Under 5 Years Of Age In The Eastern And Western Provinces Of Rwanda: Analysis Of Rwanda Demographic And Health Survey 2014/2015,,0,1,
oa_W2014989070,Association of Serum Albumin with Markers of Nutritional Status among HIV-Infected and Uninfected Rwandan Women,,0,1,
oa_W2894761324,The impact of an mHealth monitoring system on health care utilization by mothers and children: an evaluation using routine health information in Rwanda,,0,1,
oa_W2472652876,Risk factors associated with underweight status in children under five: an analysis of the 2010 Rwanda Demographic Health Survey (RDHS),,0,1,
oa_W3109202425,"Knowledge, Attitude and Practices towards Nutrition and Influencing Factors among Pregnant and Lactating Women in Kigeme Refugee Camp, Rwanda",missing_url,1,0,
oa_W2626807668,Structured Additive Quantile Regression for Assessing the Determinants of Childhood Anemia in Rwanda,,0,1,
oa_W4392121722,Dietary diversity and associated factors among pregnant women in the Southern Province of Rwanda: A facility-based cross-sectional study,,0,1,
oa_W1990109758,Effect of HIV Infection on Body Composition and Fat Distribution in Rwandan Women,,0,1,
oa_W1972776809,"Association of Pre-Treatment Nutritional Status with Change in CD4 Count after Antiretroviral Therapy at 6, 12, and 24 Months in Rwandan Women",,0,1,
oa_W4323059731,Predictors and factors associated with stunting among under- five-year children: a cross-sectional population-based study in Rwanda of the 2014-2015 demographic and Health Survey,,0,1,
oa_W2947554716,Investigating consumer preferences and willingness to pay for Orange-fleshed Sweet potato (OFSP) juice in Rwanda,,0,1,
oa_W4393084613,"Before and after study of a national complementary and supplementary feeding programme in Rwanda, 2017–2021",,0,1,
oa_W1579573646,What are the Successful Strategies for Reducing Malnutrition Among Young Children in East Africa,,0,1,
oa_W2132152399,Potential Effects on Fertility and Child Health and Survival of Birth‐spacing Preferences in Sub‐Saharan Africa,,0,0,
oa_W3098325517,Association between micronutrients and maternal leukocyte telomere length in early pregnancy in Rwanda,,0,1,
oa_W2133704550,Nutritional Risk Factors for Older Refugees,,0,0,
oa_W4393997541,Determinants of coexistence of undernutrition and anemia among under-five children in Rwanda; evidence from 2019/20 demographic health survey: Application of bivariate binary logistic regression model,,0,1,
oa_W4389049990,A Policy Dialogue for Nutrition of Women and Adolescent Girls: Sustainable Development Goals Matters Arising,,0,1,
oa_W2201688393,Studies of Cream Seeded Carioca Beans (Phaseolus vulgaris L.) from a Rwandan Efficacy Trial: In Vitro and In Vivo Screening Tools Reflect Human Studies and Predict Beneficial Results from Iron Biofortified Beans,,0,1,
oa_W3111338903,An empirical study of factors associated with height-for-age<i>z</i>-scores of children aged 6−23 months in northwest Rwanda: the role of care practices related to child feeding and health,,0,1,
oa_W2887543812,The Monetary Value of Disability-Adjusted-Life-Years Lost in the East African Community in 2015,,0,1,
oa_W2911323446,"Indigenous Vegetable Production and the Economic Empowerment of Rural Women in Africa: Reality, Prospects, and Challenges in Rwanda",,0,0,
oa_W3153561923,Review of the Micronutrient Situation in Rwanda,,0,0,
oa_W4312107498,Effect and Challenges of an Integrated Nutrition-Intervention Package Utilization among Pregnant Women and Lactating Mothers in Rwanda: An Exploratory Qualitative Study,,0,1,
oa_W2546986126,"Overweight or obesity prevalence, trends and risk factors among women in Rwanda: A cross-sectional study using the Rwanda Demographic and Health Surveys, 2000–2010",,0,1,
oa_W3162741472,Regular antenatal care visits were associated with low risk of low birth weight among newborns in Rwanda: Evidence from the 2014/2015 Rwanda Demographic Health Survey (RDHS) Data,,0,1,
oa_W2585253301,Measuring poverty and child malnutrition with their determinants from household survey data.,,0,1,
oa_W4408717624,"Identification of amendable risk factors for childhood stunting at individual, household and community levels in Northern Province, Rwanda – a cross-sectional population-based study",,0,1,
oa_W4399978956,Evaluating Double-Duty Actions in Rwanda’s Secondary Cities,,0,1,
oa_W4205320206,Leveraging Digital Tools and Crowdsourcing Approaches to Generate High-Frequency Data for Diet Quality Monitoring at Population Scale in Rwanda,,0,1,
oa_W4308441541,Regular antenatal care visits were associated with low risk of low birth weight among newborns in Rwanda: Evidence from the 2014/2015 Rwanda Demographic Health Survey (RDHS) Data,,0,1,
oa_W4319835957,Strategies for better integrating nutrient supplementation and dietary diversity approaches for stunting reduction and improved nutrition outcomes: A Rwandan case study,,0,1,
oa_W2977356162,Women Entrepreneurs' Support Projects and Their Contribution on the Welfare of the Beneficiaries in RWANDA Case Study: Kigali City Province in NYARUGENGE District,missing_url,1,0,
oa_W3104999581,Health Policy and Maternal Mortality in Rwanda: A Case of Rwamagana District Hospital,,0,1,
oa_W2738965632,Fathers' engagement in childcare to prevent stunted growth in children : a qualitative study at the primary healthcare level in Rwanda.,,0,1,
oa_W4362514009,Comparative analysis of machine learning algorithms for classifying stunting among children under the age of five in Rwanda,,0,1,
oa_W2163605516,Rwanda's Potential to Achieve the Millennium Development Goals for Health,,0,0,
oa_W2946418776,Epidemiology of spinal deformities among secondary school children in Rwanda.,missing_url,1,0,
oa_W2954944474,"Stunting, food security, markets and food policy in Rwanda",,0,1,
oa_W2940428429,Resampled Cox Proportional Hazards Models for Infant Mortality at the Kigali University Teaching Hospital,,0,1,
oa_W2770701644,Enhancing the Livelihood of Rural Women through Indigenous Vegetable Production Around Volcanoes National Park in Rwanda,,0,0,
oa_W3140597534,The economic and demographic determinants of child growth retardation in rural Rwanda.,missing_url,1,0,
oa_W2239975357,Early childhood development in Rwanda: a policy analysis of the human rights legal framework,,0,1,
oa_W4235611108,Socio-demographic and clinical characteristics of diabetes mellitus in rural Rwanda: Time to contextualize the interventions? A cross-sectional study,,0,1,
oa_W4255445646,Socio-demographic and clinical characteristics of diabetes mellitus in rural Rwanda: Time to contextualize the interventions? A cross-sectional study,,0,1,
oa_W3128437065,A cross-sectional study to evaluate adherence to the ten steps to successful breastfeeding at a referral hospital in Rwanda,,0,1,
oa_W2995960805,Challenges and responses to infant and young child feeding in rural Rwanda: a qualitative study,,0,1,
oa_W4296138252,Bivariate binary logistic regression analysis on undernutrition and anemia among under-five children in Rwanda; evidence from 2019/20 Rwanda demographic health survey,,0,1,
oa_W2243059376,Kangaroo Mother Care in African countries,,0,1,
oa_W4390263506,"Loan Accessibility and Socio-Economic Development of Women Entrepreneurs in Rwanda, A Case of Rulindo District, Rwanda",,0,1,
oa_W1969871281,High Prevalence of Giardia duodenalis Assemblage B Infection and Association with Underweight in Rwandan Children,,0,1,
oa_W2890466827,Predictors of stunting with particular focus on complementary feeding practices: A cross-sectional study in the northern province of Rwanda,,0,1,
oa_W3007900591,Trends in burden and risk factors associated with childhood stunting in Rwanda from 2000 to 2015: policy and program implications,,0,1,
oa_W2982101894,&lt;p&gt;Risk Factors Of Stunting Among Children Under 5 Years Of Age In The Eastern And Western Provinces Of Rwanda: Analysis Of Rwanda Demographic And Health Survey 2014/2015&lt;/p&gt;,,0,1,
oa_W2979470678,Children’s dietary diversity and related factors in Rwanda and Burundi: A multilevel analysis using 2010 Demographic and Health Surveys,,0,1,
oa_W4404217600,Post-discharge mortality in suspected pediatric sepsis: insights from rural and urban healthcare settings in Rwanda,,0,1,
oa_W4236238135,Socio-demographic and clinical characteristics of diabetes mellitus in rural Rwanda: Time to contextualize the interventions? A cross-sectional study,,0,1,
oa_W7106813016,"Assessment of Maternal Knowledge, Attitudes, and Practices on Stunting Prevention among Children Aged 0–24 Months in Burera District, Rwanda",,0,1,
oa_W7106785972,"Assessment of Maternal Knowledge, Attitudes, and Practices on Stunting Prevention among Children Aged 0–24 Months in Burera District, Rwanda",,0,1,
oa_W7117121305,Influence of maternal knowledge of causes and consequences of stunting on infant and young child feeding practices in Rwanda,,0,1,
oa_W3022419505,Promoting parent-child relationships and preventing violence via home-visiting: a pre-post cluster randomised trial among Rwandan families linked to social protection programmes,,0,1,
oa_W4322503236,Prevalence and Correlates of Stunting among Children Aged 6–23 Months from Poor Households in Rwanda,,0,1,
oa_W2614471282,Determinants of poor utilization of antenatal care services among recently delivered women in Rwanda; a population based study,,0,1,
oa_W2122623386,Intimate partner violence among pregnant women in Rwanda,,0,1,
oa_W2158889825,Malaria infection among pregnant women attending antenatal clinics in six Rwandan districts,,0,1,
oa_W3010001237,Are perceived barriers to accessing health care associated with inadequate antenatal care visits among women of reproductive age in Rwanda?,,0,1,
oa_W2554430046,"Seroprevalence and risk factors of Toxoplasma gondii infection among pregnant women attending antenatal care in Kigali, Rwanda",,0,1,
oa_W3130081619,The relationship between inequitable gender norms and provider attitudes and quality of care in maternal health services in Rwanda: a mixed methods study,,0,1,
oa_W2793316391,Mothers’ perceptions and experiences of using maternal health-care services in Rwanda,,0,0,
oa_W2772649033,The meaning of a poor childbirth experience – A qualitative phenomenological study with women in Rwanda,,0,1,
oa_W2802094972,Health-related quality of life determinants among Rwandan women after delivery: does antenatal care utilization matter? A cross-sectional study,,0,1,
oa_W2804866460,Advancing the health of women and newborns: predictors of patient satisfaction among women attending antenatal and maternity care in rural Rwanda,,0,1,
oa_W2955365739,Before and after implementation of group antenatal care in Rwanda: a qualitative study of women’s experiences,,0,1,
oa_W2115585637,An equity analysis of performance-based financing in Rwanda: are services reaching the poorest women?,,0,0,
oa_W2083854897,"Transforming gender roles in domestic and caregiving work: preliminary findings from engaging fathers in maternal, newborn, and child health in Rwanda",,0,0,
oa_W2976252451,Group antenatal care versus standard antenatal care and effect on mean gestational age at birth in Rwanda: protocol for a cluster randomized controlled trial,,0,1,
oa_W2471169089,Factors Affecting Maternal Health Care Seeking Behavior in Rwanda,missing_url,1,0,
oa_W2912934976,Adolescent Sexual and Reproductive Health in Ethiopia and Rwanda: A Qualitative Exploration of the Role of Social Norms,,0,1,
oa_W2052556162,A Woman Cannot Die from a Pregnancy She Does Not Have,,0,1,
oa_W4387072900,"Long-term impacts of the Bandebereho programme on violence against women and children, maternal health-seeking, and couple relations in Rwanda: a six-year follow-up of a randomised controlled trial",,0,1,
oa_W2340002025,"Factors contributing to non-compliance with the standard antenatal visits among women in Nyaruguru district, southern province, Rwanda",,0,1,
oa_W2462148511,Improving Maternal Health in Rwanda: The Role of Community-Based Interventions: A Systematic Review (2005-2015),,0,1,
oa_W4366463756,Factors associated with receipt of adequate antenatal care among women in Rwanda: A secondary analysis of the 2019–20 Rwanda Demographic and Health Survey,,0,1,
oa_W4362471473,"Scoping review of qualitative studies investigating reproductive health knowledge, attitudes, and practices among men and women across Rwanda",,0,1,
oa_W3046994681,HIV/AIDS and Syphilis Sero-prevalence Among Pregnant Women Attending Antenatal Care Center in Rwanda,,0,1,
oa_W2570088231,Detectable Viral Load in Late Pregnancy among Women in the Rwanda Option B+ PMTCT Program: Enrollment Results from the Kabeho Study,,0,1,
oa_W1934508411,"HIV infection, malaria, and pregnancy: a prospective cohort study in Kigali, Rwanda.",,0,0,
oa_W3134123876,Effect of pregnancy intention on the timing and sustained use of antenatal care services in Rwanda.,,0,1,
oa_W4379537691,Mosquito bed net use and associated factors among pregnant women in Rwanda: a nationwide survey,,0,1,
oa_W2096006470,Rwandan young people's perceptions on sexuality and relationships: Results from a qualitative study using the ‘mailbox technique’,,0,1,
oa_W4405659337,Evolution and determinants of antenatal care services utilization among women of reproductive age in Rwanda: a scoping review,,0,1,
oa_W2804559244,"Knowledge, Attitude and Practice of Family Planning Methods among Pregnant Women Attending Antenatal Clinic at Six Health Facilities in Rwanda",,0,1,
oa_W4404194567,"Prevalence and Factors Associated with the Fourth Standard Antenatal Care Utilization among Pregnant Women Attending Ruli District Hospital, Rwanda",,0,1,
oa_W2462556422,Repositioning family planning in Rwanda: How a taboo topic became priority number one.,missing_url,1,0,
oa_W2914427820,Sexual and Reproductive Health Rights (SRHR) of Women in Rwanda: Challenges and Prospects,,0,1,
oa_W2001810531,Use of routine data collected by the prevention of mother-to-child transmission program for HIV surveillance among pregnant women in Rwanda: opportunities and limitations,,0,0,
oa_W2047531113,HIV Prevalence Comparison Between Antenatal Sentinel Surveillance and Demographic and Health Survey in Rwanda§,,0,1,
oa_W1967808197,"Predictors of HIV Serostatus among HIV Discordant Couples in Lusaka, Zambia and Female Antenatal Clinic Attendants in Kigali, Rwanda",,0,0,
oa_W2071351154,Fertility Decline in Rwanda: Is Gender Preference in the Way?,,0,1,
oa_W2979941711,Application of Machine Learning to Prediction of Surgical Site Infection,,0,1,
oa_W4308942509,"Pregnant women’s knowledge of obstetrical danger signs: A cross-sectional survey in Kigali, Rwanda",,0,1,
oa_W4233216014,Factors Influencing Late Utilization of First Antenatal Care Services Among Pregnant Women in Rwanda,,0,1,
oa_W4403337298,Compliance with the 2016 WHO’s antenatal care recommendation and its determinants among women in Sub-Saharan Africa: a multilevel-analysis of population survey data,,0,1,
oa_W4249575665,Prevalence and Factors Associated With Caesarean Section in Rwanda: a Trend Analysis of Rwanda Demographic and Health Survey 2000 to 2019-20,,0,1,
oa_W3035248479,Assessing Knowledge and Factors Associated to Long Lasting Insecticide Nets use among pregnant women in southern Rwanda,,0,1,
oa_W4229077211,"Pregnant women’s knowledge of obstetrical danger signs: A cross-sectional survey in Kigali, Rwanda",,0,1,
oa_W1421089090,"Clinical, epidemiological and socio-cultural aspects of infertility in resource-poor settings. Evidence from Rwanda",,0,1,
oa_W4390971215,Factors associated with HIV testing among pregnant women in Rwanda: A nationwide cross-sectional survey,,0,1,
oa_W3118036981,"Antenatal Care Visits and Adverse Pregnancy Outcomes at a Hospital in Rural Western Province, Rwanda.",,0,0,
oa_W2113154150,"Without strong integration of family planning into PMTCT services in Rwanda, clients remain with a high unmet need for effective family planning.",missing_url,1,0,
oa_W4410574010,Barriers hindering attendance and adherence to antenatal care visits among women in rural areas in Rwanda: An exploratory qualitative study,,0,1,
oa_W2947076342,Prevalence and associated factors of antenatal depression in post-conflict Rwanda: Implications for nurse midwifery policy and practice,,0,1,
oa_W4306843875,"Exploring adolescent engagement in sexual and reproductive health research in Kenya, Rwanda, Tanzania, and Uganda: A scoping review",,0,1,
oa_W4255650149,Evaluation of a multi-level intervention to improve postpartum intrauterine device services in Rwanda,,0,1,
oa_W4320009216,Prevalence and risk factors for delayed antenatal care visits in Rwanda: an analysis of secondary data from Rwanda demographic health survey 2019-2020,,0,1,
oa_W4238385557,Influencing Factors for Prevention of Postpartum Hemorrhage and Early Detection of Childbearing Women at Risk in Northern Province of Rwanda: Beneficiary and Health Worker Perspectives,,0,1,
oa_W4382361769,Effects of a LPG stove and fuel intervention on adverse maternal outcomes: A multi-country randomized controlled trial conducted by the Household Air Pollution Intervention Network (HAPIN),,0,1,
oa_W2032707743,AIDS Funds: Rwanda,,0,0,
oa_W4384944549,Predicting postnatal depressive symptoms in a prospective cohort study in Rwanda: the impact of poor maternal social support,,0,1,
oa_W3080725652,Immediate Postpartum Family Planning Preferences Among Couples in Rwanda,,0,1,
oa_W3084197637,"Parents’ Knowledge of Neonatal Danger Signs and Associated Factors at Health Centers in Kigali, Rwanda",,0,1,
oa_W2999391702,Model fidelity of group antenatal and postnatal care: a process analysis of the first implementation of this innovative service model by the Preterm Birth Initiative-Rwanda,,0,1,
oa_W2768594924,"Factors Associated with the Prevalence of Contraceptive Use Among Women of Reproductive Age in Rwanda: a Cross-sectional Study Using Demographic and Health Survey Rwanda, 2010.",,0,1,
oa_W2002384905,Predictors of HIV seropositivity following intrapartum voluntary counseling and testing among Rwandan women,,0,0,
oa_W4390104780,Does legalising abortion reduce deaths from unsafe abortion? Experiences in sub-Saharan Africa,,0,0,
oa_W2281640004,Increasing Access to Prevention of Postpartum Hemorrhage Interventions for Births in Health Facilities and at Home in Four Districts of Rwanda.,missing_url,1,0,
oa_W2888059754,Evaluation of a multi-level intervention to improve postpartum intrauterine device services in Rwanda,,0,1,
oa_W4385851245,Women's experiences and perceptions on the impacts of maternal near miss and related complications in Rwanda: A qualitative study.,,0,0,
oa_W4385772282,Health insurance coverage and maternal health services in Rwanda: a policy paradox,,0,0,
oa_W2971533405,Factors associated with neonatal mortality in the African Great Lakes region: A pooled analysis of national surveys,,0,1,
oa_W3123942583,"Variation in quality of primary-care services in Kenya, Malawi, Namibia, Rwanda, Senegal, Uganda and the United Republic of Tanzania",,0,1,
oa_W3076446541,Forecasting Maternal Complications Based on the Impact of Gross National Income Using Various Models for Rwanda,,0,1,
oa_W1866214560,Understanding the Effects of Mental Health on Reproductive Health Service Use: A Mixed Methods Approach,,0,1,
oa_W7125787834,The Non-Legal Barriers Experienced Among Adolescent Girls and Young Women in Selected Districts of Rwanda Seeking Safe Abortion Services,,0,1,
oa_W4403622522,"Assessment of the Knowledge, Attitude and Practices of Nurses and Midwives Working at Antenatal Clinics in the Southern Province of Rwanda on Periodontal Diseases: A Cross-Sectional Survey",,0,1,
oa_W2612598569,"Informed consent, community engagement, and study participation at a research site in Kigali, Rwanda",,0,0,
oa_W2886522260,"Unmet need among married women: examining socio-religious influences on family planning use in Rwanda, 2005-2015",,0,0,
oa_W2505886577,The Equity Perspective,,0,0,
oa_W4366280596,"Socio-Cultural Barriers Influencing Unplanned Pregnancy in Mugombwa Refugee Camp, Rwanda: Female Adolescents’ Perspectives",,0,1,
oa_W4393314613,Predictive Modeling of Postpartum Haemorrhage Using Early Risk Factors: A Comparative Analysis of Statistical and Machine Learning Models,,0,1,
oa_W4250900191,Person Centered Antenatal Care and Associated Factors in Rwanda: A Secondary Analysis of Program Data,,0,1,
oa_W1205146717,Abstract: Assessment of Common Perinatal Mental Disorders in a Selected District Hospital of the Eastern Province in Rwanda,,0,1,
oa_W2800187890,Spatial modelling of the relationship between HIV prevalence and determinants of child mortality in Rwanda,missing_url,1,0,
oa_W4405055801,Predicting adverse pregnancy outcome in Rwanda using machine learning techniques,,0,1,
oa_W3217789157,“Such Conversations Are Not Done in the Families”: A Qualitative Study of the Determinants of Early Adolescents’ Access to Sexual and Reproductive Health and Rights Information in Rwanda.,,0,1,
oa_W2611638370,Understanding Adolescent Sexual &amp; Reproductive Health Behavior &amp; Care Access in a Rwandan Community [36A],,0,0,
oa_W4396707388,Predictive Modelling of Postpartum Haemorrhage Using Early Risk Factors: A Comparative Analysis of Statistical and Machine Learning Models,,0,1,
oa_W3129328922,Investigating and modelling risk factors for primary postpartum haemorrhage among childbearing Women in the Northern Province of Rwanda: A Case Control Study,,0,1,
oa_W2921387771,Scaling-up the All Babies Count programme to eliminate preventable neonatal deaths in Rwanda: experiences midway through implementation,,0,1,
oa_W4407120065,Post-Delivery Complications and Quality of Birth Practice in District Hospitals in Rwanda: A cross-Sectional Study,,0,1,
oa_W4235133399,Factors associated with the Uptake of Immediate Postpartum Intrauterine Contraceptive Devices(PPIUCD) in Rwanda: A Mixed Methods Study,,0,1,
oa_W2415104156,Factors associated with postnatal care utilisation in Rwanda: A secondary analysis of 2010 Demographic and Health Survey data,,0,1,
oa_W2291863328,Maternal death audit in Rwanda 2009–2013: a nationwide facility-based retrospective cohort study,,0,1,
oa_W3018076725,Use of a Kinyarwanda-Based Edinburgh Postpartum Depression Screen in a Maternity Ward of a Major Referral Hospital [37K],,0,0,
oa_W2802799377,Beyond coverage: improving the quality of antenatal care delivery through integrated mentorship and quality improvement at health centers in rural Rwanda,,0,1,
oa_W3092122377,History of malaria control in Rwanda: implications for future elimination in Rwanda and other malaria-endemic countries,,0,1,
